block_group,household_self_emp,count_household_self_emp
480291609023,house_self_emp_no,373.0
480291613022,house_self_emp_no,417.0
480291613032,house_self_emp_no,482.0
480291613041,house_self_emp_no,464.0
480291614001,house_self_emp_no,353.0
480291615031,house_self_emp_no,531.0
480291615033,house_self_emp_no,232.0
480291615041,house_self_emp_no,418.0
480291618011,house_self_emp_no,907.0
480291618012,house_self_emp_no,261.0
480291618022,house_self_emp_no,896.0
480291619011,house_self_emp_no,298.0
480291619022,house_self_emp_no,757.0
480291619023,house_self_emp_no,987.0
480291620032,house_self_emp_no,370.0
480291620033,house_self_emp_no,249.0
480291620042,house_self_emp_no,517.0
480291713011,house_self_emp_no,223.0
480291713021,house_self_emp_no,185.0
480291713022,house_self_emp_no,266.0
480291716011,house_self_emp_no,480.0
480291716013,house_self_emp_no,428.0
480291716021,house_self_emp_no,582.0
480291719022,house_self_emp_no,1440.0
480291719023,house_self_emp_no,2395.0
480291719131,house_self_emp_no,1165.0
480291719132,house_self_emp_no,444.0
480291719142,house_self_emp_no,459.0
480291719143,house_self_emp_no,520.0
480291719161,house_self_emp_no,921.0
480291719162,house_self_emp_no,465.0
480291719171,house_self_emp_no,1221.0
480291719172,house_self_emp_no,1380.0
480291215053,house_self_emp_no,577.0
480291216051,house_self_emp_no,445.0
480291216052,house_self_emp_no,235.0
480291216062,house_self_emp_no,1127.0
480291216063,house_self_emp_no,384.0
480291217011,house_self_emp_no,490.0
480291217012,house_self_emp_no,286.0
480291217014,house_self_emp_no,342.0
480291217021,house_self_emp_no,1127.0
480291217023,house_self_emp_no,918.0
480291218081,house_self_emp_no,209.0
480291218091,house_self_emp_no,273.0
480291218092,house_self_emp_no,721.0
480291218101,house_self_emp_no,890.0
480291218102,house_self_emp_no,386.0
480291218112,house_self_emp_no,315.0
480291218121,house_self_emp_no,1047.0
480291219032,house_self_emp_no,890.0
480291218123,house_self_emp_no,288.0
480291218124,house_self_emp_no,166.0
480291219031,house_self_emp_no,827.0
480291219042,house_self_emp_no,665.0
480291219051,house_self_emp_no,732.0
480291219061,house_self_emp_no,887.0
480291219062,house_self_emp_no,920.0
480291219072,house_self_emp_no,2993.0
480291219081,house_self_emp_no,551.0
480291209024,house_self_emp_no,521.0
480291211103,house_self_emp_no,401.0
480291211183,house_self_emp_no,592.0
480291211192,house_self_emp_no,1138.0
480291211193,house_self_emp_no,646.0
480291211202,house_self_emp_no,699.0
480291211211,house_self_emp_no,552.0
480291211212,house_self_emp_no,342.0
480291211221,house_self_emp_no,518.0
480291211222,house_self_emp_no,496.0
480291211223,house_self_emp_no,673.0
480291215014,house_self_emp_no,653.0
480291713023,house_self_emp_no,228.0
480291713024,house_self_emp_no,293.0
480291714012,house_self_emp_no,679.0
480291714021,house_self_emp_no,695.0
480291714023,house_self_emp_no,493.0
480291715011,house_self_emp_no,394.0
480291715021,house_self_emp_no,347.0
480291715022,house_self_emp_no,223.0
480291715024,house_self_emp_no,355.0
480291914121,house_self_emp_no,596.0
480291914131,house_self_emp_no,1038.0
480291914132,house_self_emp_no,1241.0
480291915031,house_self_emp_no,744.0
480291915032,house_self_emp_no,654.0
480291915033,house_self_emp_no,562.0
480291915041,house_self_emp_no,373.0
480291915042,house_self_emp_no,294.0
480291915051,house_self_emp_no,284.0
480291915052,house_self_emp_no,364.0
480291915061,house_self_emp_no,966.0
480291915062,house_self_emp_no,993.0
480291915063,house_self_emp_no,433.0
480291917012,house_self_emp_no,183.0
480291917021,house_self_emp_no,1454.0
480291917023,house_self_emp_no,341.0
480291917024,house_self_emp_no,513.0
480291918061,house_self_emp_no,348.0
480291918062,house_self_emp_no,544.0
480291918071,house_self_emp_no,1521.0
480291918072,house_self_emp_no,1041.0
480291918082,house_self_emp_no,599.0
480291918091,house_self_emp_no,1386.0
480291918101,house_self_emp_no,778.0
480291918102,house_self_emp_no,671.0
480291918121,house_self_emp_no,696.0
480291918122,house_self_emp_no,342.0
480291918132,house_self_emp_no,728.0
480291821062,house_self_emp_no,946.0
480291905031,house_self_emp_no,377.0
480291905033,house_self_emp_no,461.0
480291905041,house_self_emp_no,460.0
480291906031,house_self_emp_no,392.0
480291906032,house_self_emp_no,397.0
480291906042,house_self_emp_no,341.0
480291906043,house_self_emp_no,412.0
480291910052,house_self_emp_no,303.0
480291910061,house_self_emp_no,234.0
480291910063,house_self_emp_no,654.0
480291801014,house_self_emp_no,230.0
480291801015,house_self_emp_no,301.0
480291801021,house_self_emp_no,256.0
480291806044,house_self_emp_no,234.0
480291801022,house_self_emp_no,342.0
480291806041,house_self_emp_no,563.0
480291806042,house_self_emp_no,790.0
480291806045,house_self_emp_no,306.0
480291810033,house_self_emp_no,1214.0
480291813032,house_self_emp_no,631.0
480291814032,house_self_emp_no,894.0
480291814033,house_self_emp_no,514.0
480291814042,house_self_emp_no,676.0
480291815032,house_self_emp_no,2002.0
480291817112,house_self_emp_no,631.0
480291817113,house_self_emp_no,1018.0
480291817153,house_self_emp_no,382.0
480291817162,house_self_emp_no,461.0
480291817163,house_self_emp_no,781.0
480291817164,house_self_emp_no,200.0
480291817183,house_self_emp_no,625.0
480291817201,house_self_emp_no,1057.0
480291817202,house_self_emp_no,187.0
480291817211,house_self_emp_no,607.0
480291817212,house_self_emp_no,377.0
480291817231,house_self_emp_no,482.0
480291817221,house_self_emp_no,534.0
480291817222,house_self_emp_no,335.0
480291817223,house_self_emp_no,374.0
480291817232,house_self_emp_no,318.0
480291817233,house_self_emp_no,653.0
480291817241,house_self_emp_no,658.0
480291817242,house_self_emp_no,692.0
480291817251,house_self_emp_no,1084.0
480291817261,house_self_emp_no,730.0
480291817262,house_self_emp_no,987.0
480291817271,house_self_emp_no,827.0
480291817272,house_self_emp_no,265.0
480291817282,house_self_emp_no,1175.0
480291817291,house_self_emp_no,2346.0
480291817302,house_self_emp_no,815.0
480291817311,house_self_emp_no,503.0
480291817313,house_self_emp_no,633.0
480291817314,house_self_emp_no,381.0
480291818131,house_self_emp_no,1013.0
480291818133,house_self_emp_no,1127.0
480291818141,house_self_emp_no,1859.0
480291818151,house_self_emp_no,461.0
480291818152,house_self_emp_no,765.0
480291818162,house_self_emp_no,949.0
480291818171,house_self_emp_no,858.0
480291818181,house_self_emp_no,851.0
480291818182,house_self_emp_no,543.0
480291818191,house_self_emp_no,201.0
480291818192,house_self_emp_no,1955.0
480291818202,house_self_emp_no,1339.0
480291818211,house_self_emp_no,315.0
480291818221,house_self_emp_no,345.0
480291818222,house_self_emp_no,544.0
480291818231,house_self_emp_no,979.0
480291818241,house_self_emp_no,378.0
480291912012,house_self_emp_no,374.0
480291910064,house_self_emp_no,325.0
480291912011,house_self_emp_no,408.0
480291912021,house_self_emp_no,384.0
480291912022,house_self_emp_no,836.0
480291912023,house_self_emp_no,236.0
480291912024,house_self_emp_no,473.0
480291913031,house_self_emp_no,684.0
480291913041,house_self_emp_no,255.0
480291913042,house_self_emp_no,762.0
480291914062,house_self_emp_no,645.0
480291914063,house_self_emp_no,564.0
480291914082,house_self_emp_no,526.0
480291914101,house_self_emp_no,627.0
480291914102,house_self_emp_no,1086.0
480291914103,house_self_emp_no,782.0
480291914111,house_self_emp_no,595.0
480291914112,house_self_emp_no,1086.0
480291818242,house_self_emp_no,588.0
480291818251,house_self_emp_no,673.0
480291818252,house_self_emp_no,1008.0
480291818261,house_self_emp_no,513.0
480291818262,house_self_emp_no,587.0
480291818263,house_self_emp_no,394.0
480291818264,house_self_emp_no,393.0
480291819011,house_self_emp_no,872.0
480291819012,house_self_emp_no,1217.0
480291819021,house_self_emp_no,1497.0
480291819022,house_self_emp_no,744.0
480291820011,house_self_emp_no,749.0
480291820012,house_self_emp_no,832.0
480291820021,house_self_emp_no,1548.0
480291820023,house_self_emp_no,834.0
480291820032,house_self_emp_no,452.0
480291821012,house_self_emp_no,931.0
480291821022,house_self_emp_no,596.0
480291821023,house_self_emp_no,1186.0
480291821061,house_self_emp_no,826.0
480291918142,house_self_emp_no,558.0
480291918151,house_self_emp_no,793.0
480291918161,house_self_emp_no,837.0
480291918162,house_self_emp_no,508.0
480291918172,house_self_emp_no,914.0
480291919001,house_self_emp_no,375.0
480291919003,house_self_emp_no,241.0
480291919004,house_self_emp_no,176.0
480291920001,house_self_emp_no,416.0
480291920002,house_self_emp_no,648.0
480291920004,house_self_emp_no,185.0
480291920005,house_self_emp_no,125.0
480291921002,house_self_emp_no,475.0
480291922001,house_self_emp_no,634.0
480291923001,house_self_emp_no,328.0
480291923002,house_self_emp_no,993.0
480291923003,house_self_emp_no,357.0
480291923004,house_self_emp_no,326.0
480299800011,house_self_emp_no,0.0
480299800021,house_self_emp_no,0.0
480299800031,house_self_emp_no,212.0
480299800041,house_self_emp_no,0.0
480299800051,house_self_emp_no,4.0
480299801001,house_self_emp_no,64.0
480291805033,house_self_emp_no,534.0
480291704011,house_self_emp_no,251.0
480291914081,house_self_emp_no,793.0
480291914091,house_self_emp_no,1477.0
480291412006,house_self_emp_no,363.0
480291412003,house_self_emp_no,321.0
480291501002,house_self_emp_no,458.0
480291407002,house_self_emp_no,423.0
480291413002,house_self_emp_no,807.0
480291414021,house_self_emp_no,919.0
480291806022,house_self_emp_no,731.0
480291101003,house_self_emp_no,631.0
480291211121,house_self_emp_no,1095.0
480291519002,house_self_emp_no,1276.0
480291409001,house_self_emp_no,315.0
480291505011,house_self_emp_no,191.0
480291505013,house_self_emp_no,312.0
480291110001,house_self_emp_no,313.0
480291204002,house_self_emp_no,247.0
480291204006,house_self_emp_no,425.0
480291204004,house_self_emp_no,315.0
480291710005,house_self_emp_no,221.0
480291710003,house_self_emp_no,361.0
480291717005,house_self_emp_no,309.0
480291213004,house_self_emp_no,468.0
480291215012,house_self_emp_no,693.0
480291215073,house_self_emp_no,282.0
480291312001,house_self_emp_no,613.0
480291404003,house_self_emp_no,297.0
480291101001,house_self_emp_no,419.0
480291209023,house_self_emp_no,723.0
480291214032,house_self_emp_no,361.0
480291216041,house_self_emp_no,1429.0
480291216044,house_self_emp_no,573.0
480291207023,house_self_emp_no,477.0
480291213002,house_self_emp_no,343.0
480291703001,house_self_emp_no,371.0
480291704022,house_self_emp_no,286.0
480291704023,house_self_emp_no,380.0
480291706002,house_self_emp_no,304.0
480291707001,house_self_emp_no,290.0
480291212041,house_self_emp_no,836.0
480291212045,house_self_emp_no,871.0
480291416001,house_self_emp_no,670.0
480291215051,house_self_emp_no,843.0
480291403001,house_self_emp_no,353.0
480291701013,house_self_emp_no,352.0
480291718021,house_self_emp_no,316.0
480291718024,house_self_emp_no,443.0
480291507005,house_self_emp_no,356.0
480291507002,house_self_emp_no,433.0
480291507004,house_self_emp_no,440.0
480291601002,house_self_emp_no,365.0
480291813021,house_self_emp_no,1140.0
480291815063,house_self_emp_no,1011.0
480291809024,house_self_emp_no,466.0
480291810032,house_self_emp_no,571.0
480291810053,house_self_emp_no,587.0
480291817152,house_self_emp_no,420.0
480291203001,house_self_emp_no,544.0
480291205011,house_self_emp_no,252.0
480291205016,house_self_emp_no,295.0
480291205017,house_self_emp_no,266.0
480291211151,house_self_emp_no,519.0
480291211173,house_self_emp_no,624.0
480291815031,house_self_emp_no,1163.0
480291215082,house_self_emp_no,575.0
480291914054,house_self_emp_no,357.0
480291709002,house_self_emp_no,522.0
480291615012,house_self_emp_no,185.0
480291615014,house_self_emp_no,417.0
480291701023,house_self_emp_no,526.0
480291711002,house_self_emp_no,507.0
480291807024,house_self_emp_no,398.0
480291807021,house_self_emp_no,858.0
480291809013,house_self_emp_no,484.0
480291108003,house_self_emp_no,200.0
480291211163,house_self_emp_no,500.0
480291212034,house_self_emp_no,357.0
480291212033,house_self_emp_no,296.0
480291817181,house_self_emp_no,681.0
480291902005,house_self_emp_no,427.0
480291902002,house_self_emp_no,202.0
480291802024,house_self_emp_no,292.0
480291802022,house_self_emp_no,628.0
480291805014,house_self_emp_no,483.0
480291808003,house_self_emp_no,237.0
480291708001,house_self_emp_no,173.0
480291106001,house_self_emp_no,173.0
480291510002,house_self_emp_no,289.0
480291510003,house_self_emp_no,306.0
480291607021,house_self_emp_no,357.0
480291607022,house_self_emp_no,690.0
480291215083,house_self_emp_no,236.0
480291216011,house_self_emp_no,592.0
480291218022,house_self_emp_no,836.0
480291303004,house_self_emp_no,299.0
480291303003,house_self_emp_no,163.0
480291909014,house_self_emp_no,210.0
480291809011,house_self_emp_no,215.0
480291815043,house_self_emp_no,109.0
480291816011,house_self_emp_no,217.0
480291818093,house_self_emp_no,334.0
480291821011,house_self_emp_no,915.0
480291906012,house_self_emp_no,370.0
480291910042,house_self_emp_no,563.0
480291212052,house_self_emp_no,460.0
480291212064,house_self_emp_no,279.0
480291212066,house_self_emp_no,428.0
480291602001,house_self_emp_no,307.0
480291817131,house_self_emp_no,675.0
480291815052,house_self_emp_no,417.0
480291817041,house_self_emp_no,448.0
480291817043,house_self_emp_no,563.0
480291907001,house_self_emp_no,391.0
480291812003,house_self_emp_no,425.0
480291511006,house_self_emp_no,83.0
480291514003,house_self_emp_no,429.0
480291909022,house_self_emp_no,401.0
480291810011,house_self_emp_no,606.0
480291821031,house_self_emp_no,789.0
480291901001,house_self_emp_no,217.0
480291817033,house_self_emp_no,830.0
480291803004,house_self_emp_no,300.0
480291313003,house_self_emp_no,765.0
480291313002,house_self_emp_no,446.0
480291103001,house_self_emp_no,826.0
480291206007,house_self_emp_no,495.0
480291206004,house_self_emp_no,649.0
480291206001,house_self_emp_no,482.0
480291517005,house_self_emp_no,435.0
480291517004,house_self_emp_no,133.0
480291719031,house_self_emp_no,580.0
480291717002,house_self_emp_no,273.0
480291719033,house_self_emp_no,378.0
480291509004,house_self_emp_no,330.0
480291509003,house_self_emp_no,492.0
480291705001,house_self_emp_no,473.0
480291805041,house_self_emp_no,440.0
480291205022,house_self_emp_no,146.0
480291205021,house_self_emp_no,390.0
480291207014,house_self_emp_no,317.0
480291302001,house_self_emp_no,301.0
480291410001,house_self_emp_no,144.0
480291516005,house_self_emp_no,186.0
480291516003,house_self_emp_no,635.0
480291817053,house_self_emp_no,838.0
480291606002,house_self_emp_no,434.0
480291419001,house_self_emp_no,473.0
480291515001,house_self_emp_no,208.0
480291603001,house_self_emp_no,321.0
480291603004,house_self_emp_no,325.0
480291613021,house_self_emp_no,887.0
480291804002,house_self_emp_no,585.0
480291807011,house_self_emp_no,377.0
480291811001,house_self_emp_no,513.0
480291211082,house_self_emp_no,649.0
480291203004,house_self_emp_no,311.0
480291203006,house_self_emp_no,308.0
480291506002,house_self_emp_no,347.0
480291506001,house_self_emp_no,259.0
480291511002,house_self_emp_no,464.0
480291105001,house_self_emp_no,745.0
480291210002,house_self_emp_no,253.0
480291210001,house_self_emp_no,157.0
480291211101,house_self_emp_no,647.0
480291215063,house_self_emp_no,337.0
480291315033,house_self_emp_no,435.0
480291315043,house_self_emp_no,690.0
480291315061,house_self_emp_no,437.0
480291315072,house_self_emp_no,259.0
480291316062,house_self_emp_no,855.0
480291316091,house_self_emp_no,625.0
480291316101,house_self_emp_no,694.0
480291316121,house_self_emp_no,583.0
480291316141,house_self_emp_no,997.0
480291316152,house_self_emp_no,688.0
480291318011,house_self_emp_no,399.0
480291318022,house_self_emp_no,175.0
480291411012,house_self_emp_no,349.0
480291522022,house_self_emp_no,293.0
480291411022,house_self_emp_no,182.0
480291414031,house_self_emp_no,560.0
480291414042,house_self_emp_no,515.0
480291605013,house_self_emp_no,272.0
480291605023,house_self_emp_no,266.0
480291609012,house_self_emp_no,285.0
480291609022,house_self_emp_no,399.0
480291613031,house_self_emp_no,498.0
480291613042,house_self_emp_no,446.0
480291615032,house_self_emp_no,349.0
480291615042,house_self_emp_no,630.0
480291618021,house_self_emp_no,1332.0
480291619021,house_self_emp_no,375.0
480291620031,house_self_emp_no,568.0
480291620041,house_self_emp_no,248.0
480291713012,house_self_emp_no,544.0
480291716012,house_self_emp_no,232.0
480291716022,house_self_emp_no,256.0
480291719122,house_self_emp_no,538.0
480291719141,house_self_emp_no,367.0
480291719151,house_self_emp_no,609.0
480291719163,house_self_emp_no,911.0
480291719181,house_self_emp_no,519.0
480291215044,house_self_emp_no,911.0
480291215064,house_self_emp_no,277.0
480291216061,house_self_emp_no,200.0
480291216064,house_self_emp_no,261.0
480291217013,house_self_emp_no,196.0
480291217022,house_self_emp_no,461.0
480291218082,house_self_emp_no,698.0
480291218093,house_self_emp_no,567.0
480291218111,house_self_emp_no,1236.0
480291218122,house_self_emp_no,253.0
480291218131,house_self_emp_no,479.0
480291219041,house_self_emp_no,305.0
480291219052,house_self_emp_no,1429.0
480291219071,house_self_emp_no,455.0
480291211085,house_self_emp_no,522.0
480291211191,house_self_emp_no,337.0
480291211201,house_self_emp_no,1008.0
480291207013,house_self_emp_no,526.0
480291215043,house_self_emp_no,586.0
480291503002,house_self_emp_no,344.0
480291418003,house_self_emp_no,603.0
480291508001,house_self_emp_no,439.0
480291712001,house_self_emp_no,333.0
480291712002,house_self_emp_no,298.0
480291512004,house_self_emp_no,242.0
480291904002,house_self_emp_no,364.0
480291817121,house_self_emp_no,726.0
480291816024,house_self_emp_no,594.0
480291816022,house_self_emp_no,481.0
480291314022,house_self_emp_no,580.0
480291719183,house_self_emp_no,455.0
480291719201,house_self_emp_no,691.0
480291719212,house_self_emp_no,437.0
480291719231,house_self_emp_no,387.0
480291719234,house_self_emp_no,1503.0
480291719251,house_self_emp_no,253.0
480291719253,house_self_emp_no,944.0
480291720023,house_self_emp_no,1153.0
480291720041,house_self_emp_no,1239.0
480291720061,house_self_emp_no,1003.0
480291720071,house_self_emp_no,1087.0
480291801011,house_self_emp_no,395.0
480291714011,house_self_emp_no,460.0
480291714022,house_self_emp_no,313.0
480291715012,house_self_emp_no,314.0
480291715023,house_self_emp_no,463.0
480291917011,house_self_emp_no,225.0
480291917022,house_self_emp_no,387.0
480291918043,house_self_emp_no,614.0
480291918111,house_self_emp_no,1219.0
480291918063,house_self_emp_no,1550.0
480291918081,house_self_emp_no,677.0
480291918092,house_self_emp_no,726.0
480291918131,house_self_emp_no,1378.0
480291817252,house_self_emp_no,922.0
480291817263,house_self_emp_no,913.0
480291817281,house_self_emp_no,2074.0
480291817301,house_self_emp_no,481.0
480291817312,house_self_emp_no,697.0
480291818112,house_self_emp_no,250.0
480291818132,house_self_emp_no,994.0
480291818142,house_self_emp_no,1162.0
480291818161,house_self_emp_no,365.0
480291818172,house_self_emp_no,446.0
480291818183,house_self_emp_no,696.0
480291818201,house_self_emp_no,111.0
480291818212,house_self_emp_no,863.0
480291818223,house_self_emp_no,840.0
480291905032,house_self_emp_no,455.0
480291905042,house_self_emp_no,426.0
480291906041,house_self_emp_no,324.0
480291910051,house_self_emp_no,280.0
480291910062,house_self_emp_no,348.0
480291801013,house_self_emp_no,201.0
480291801016,house_self_emp_no,179.0
480291806031,house_self_emp_no,585.0
480291806043,house_self_emp_no,301.0
480291807026,house_self_emp_no,723.0
480291814031,house_self_emp_no,1151.0
480291814041,house_self_emp_no,2028.0
480291815044,house_self_emp_no,813.0
480291817154,house_self_emp_no,744.0
480291820022,house_self_emp_no,246.0
480291820031,house_self_emp_no,798.0
480291821013,house_self_emp_no,857.0
480291821051,house_self_emp_no,692.0
480291910065,house_self_emp_no,300.0
480291912013,house_self_emp_no,95.0
480291918141,house_self_emp_no,661.0
480291918152,house_self_emp_no,696.0
480291918171,house_self_emp_no,3138.0
480291919002,house_self_emp_no,419.0
480291919005,house_self_emp_no,313.0
480291920003,house_self_emp_no,631.0
480291921001,house_self_emp_no,578.0
480291922002,house_self_emp_no,305.0
